01;1007263;Си-Ай-Ти-Эс;9705,41;9;5;0,503926;16;9705,41;9;5;0,503926;16
01;1007325;Союз-Энерго;381934,37;182;79;46,886477;969;381934,37;182;79;46,886477;969
01;1007330;СИСТЕМНЫЕ РЕШЕНИЯ;2673740,16;1091;435;366,555804;10809;2673740,16;1091;435;366,555804;10809
01;1007344;ИТ-Телеком Технологи;48735,38;21;13;1,103312;93;48735,38;21;13;1,103312;93
01;1007361;Сети Телеком;1418,73;5;3;0,124672;7;1418,73;5;3;0,124672;7
01;1007420;ДПИ - компьютерс;21989,43;7;5;3,491351;857;21989,43;7;5;3,491351;857
01;1007496;Инфодайн ТК;9960;17;15;0,243335;20;9960;17;15;0,243335;20
01;1007506;Кросс Поинт;12793,62;76;23;1,609193;667;12793,62;76;23;1,609193;667
01;1007539;Промавтоматика ТД;63459,97;60;20;4,181692;420;63459,97;60;20;4,181692;420
01;1007597;LEAN;38749,95;114;44;2,237638;174;38749,95;114;44;2,237638;174
01;1007598;Перао;11897,42;11;3;0,488459;57;11897,42;11;3;0,488459;57
01;1007619;ИнфоТим;143963,29;68;35;8,690896;527;143963,29;68;35;8,690896;527
01;1007620;ИМС;37;1;1;0,00184;1;37;1;1;0,00184;1
01;1007630;ЭРСИЭН;8112,02;7;3;6,664909;9;8112,02;7;3;6,664909;9
01;1007703;Тензор-Телеком.;164274,32;74;24;2,876687;14613;164274,32;74;24;2,876687;14613
01;1007790;Рик-ком;1404839,68;425;188;119,928363;2475;1404839,68;425;188;119,928363;2475
01;1007826;Артлан;28952,65;79;42;4,204719;460;28952,65;79;42;4,204719;460
01;1007843;Скайт;120882,73;120;16;8,987303;841;120882,73;120;16;8,987303;841
01;1007853;Лоджик Системс;554307,66;558;382;24,588834;2787;554307,66;558;382;24,588834;2787
01;1007895;Джей энд Раф;34114,99;74;28;1,908213;152;34114,99;74;28;1,908213;152
01;1007934;Радиуc Груп;265534,21;134;41;6,448314;449;265534,21;134;41;6,448314;449
01;1007985;АЛМЕР;4212,77;3;2;1,2296;11;4212,77;3;2;1,2296;11
01;1007995;Содействие ТЦ;238965,55;466;141;23,800044;2252;238965,55;466;141;23,800044;2252
01;1008002;СЛТ-Системс Сервис;15609,61;127;80;2,37038;494;15609,61;127;80;2,37038;494
01;1008044;Беркут;457122,83;145;25;9,776567;410;457122,83;145;25;9,776567;410
01;1008073;Акку-Фертриб;4651,52;3;2;0,262699;6;4651,52;3;2;0,262699;6
01;1008099;Технопарк Электрофлот Актеон;3921079,7;1272;122;342,446686;34984;3921079,7;1272;122;342,446686;34984
01;1008113;Информтехника;79999,58;34;18;11,705044;645;79999,58;34;18;11,705044;645
01;1008114;Компания ПРОМТЕЛ;831;2;1;0,006708;6;831;2;1;0,006708;6
01;1008124;"ЗАО ""Ай Эс Джи"" (г. Москва)";36547,21;13;2;1,859392;68;36547,21;13;2;1,859392;68
01;1008134;Digitline company;2762,2;8;4;0,055871;12;2762,2;8;4;0,055871;12
01;1008148;Синтег;664689,07;465;82;44,075466;8094;664689,07;465;82;44,075466;8094
01;1008172;Нотик;7443164,35;3393;677;230,912366;14242;7443164,35;3393;677;230,912366;14242
01;1008186;СвязьПроект НПО;71979,48;34;10;3,218508;68;71979,48;34;10;3,218508;68
01;1008196;Техносфера;3897;6;1;0,165117;11;3897;6;1;0,165117;11
01;1008198;САТЕЛ;713907,54;215;57;56,087706;11447;713907,54;215;57;56,087706;11447
01;1008211;Совр. интел. системы;114445,21;62;9;11,081022;9836;114445,21;62;9;11,081022;9836
01;1008238;Прайм Копи;489192,82;451;122;120,580223;2612;489192,82;451;122;120,580223;2612
01;1008246;СИТИ-трон;49610,5;150;102;3,710779;244;49610,5;150;102;3,710779;244
01;1008327;Алиас;4126,04;2;2;0,92568;6;4126,04;2;2;0,92568;6
01;1008349;ОТР 2000;423410,42;96;33;20,483697;1815;423410,42;96;33;20,483697;1815
01;1008414;СКАН-ПЛЮС;97750,89;12;4;0,318974;228;97750,89;12;4;0,318974;228
01;1008415;МТР-СИСТЕМ;2599,54;8;6;0,147521;51;2599,54;8;6;0,147521;51
01;1008492;Видау;86019,86;3;3;0,074609;4;86019,86;3;3;0,074609;4
